TaxID	no rank	superkingdom	kingdom	phylum	class	order	family	genus	subgenus	species	varietas	subspecies	forma
48386			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Perilla		Perilla frutescens			
4006			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Linaceae	Linum		Linum usitatissimum			
202985			Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Crassulaceae	Orostachys		Orostachys japonica			
64575			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Dryobalanops		Dryobalanops aromatica			
748693			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis		Clematis chinensis			
210858	Potentilleae incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Potentilla		Potentilla chinensis			
173701			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Burseraceae	Boswellia		Boswellia sacra			
161395			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Orobanchaceae	Cistanche		Cistanche deserticola			
4054			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Panax		Panax ginseng			
588669			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Aster		Aster tataricus			
172644			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Moraceae	Broussonetia		Broussonetia papyrifera			
312531			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Kitagawia		Kitagawia praeruptora			
153459			Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Lepidium		Lepidium apetalum			
66093			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Gleditsia		Gleditsia japonica			
655181			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Uncaria		Uncaria sinensis			
281083	Arundinarodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Phyllostachys		Phyllostachys nigra			
43166			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus		Citrus x aurantium			
59045			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Anemarrhena		Anemarrhena asphodeloides			
83154			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Chenopodiaceae	Bassia		Bassia scoparia			
37690			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus		Citrus trifoliata			
137457			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Sanguisorba		Sanguisorba officinalis			
41486			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Atractylodes		Atractylodes lancea			
35608			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia		Artemisia annua			
125259			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Alpinia		Alpinia hainanensis			
39358			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Prunella		Prunella vulgaris			
53719			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Eclipta		Eclipta prostrata			
3813			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Albizia		Albizia julibrissin			
13824			Viridiplantae	Streptophyta	Polypodiopsida	Schizaeales	Lygodiaceae	Lygodium		Lygodium japonicum			
290845			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer		Acer pictum			
512623	C4 Cyperus incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Cyperaceae	Cyperus	Cyperus subgen. Cyperus	Cyperus rotundus			
662901			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Elsholtzia		Elsholtzia ciliata			
476207			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Scrophularia		Scrophularia buergeriana			
2849020			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Schizonepeta		Schizonepeta tenuifolia			
78534			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Trigonella		Trigonella foenum-graecum			
488216			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Reynoutria		Reynoutria japonica			
105667			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Prunus		Prunus tomentosa			
137221			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rheum		Rheum palmatum			
102211			Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Benincasa		Benincasa hispida			
446348			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Malva		Malva verticillata			
199225			Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Pinellia		Pinellia ternata			
254027			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Scleromitrion		Scleromitrion diffusum			
429560			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Cullen		Cullen corylifolium			
55575			Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Dioscorea		Dioscorea polystachya			
366663			Viridiplantae	Streptophyta	Magnoliopsida	Piperales	Asaraceae	Asarum		Asarum heterotropoides			
714458	Andropogonodae		Viridiplantae	Streptophyta	Magnoliopsida	Poales	Poaceae	Coix		Coix lacryma-jobi	Coix lacryma-jobi var. ma-yuen		
318068			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Xanthium		Xanthium strumarium			
54711			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Conioselinum		Conioselinum officinale			
91201			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Gastrodia		Gastrodia elata			
100514			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Asparagus		Asparagus cochinchinensis			
252867			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Lanxangia		Lanxangia tsao-ko			
292393			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana		Gentiana scabra			
114476			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Gardenia		Gardenia jasminoides			
516551			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Lycopus		Lycopus lucidus			
262913			Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Alismataceae	Alisma		Alisma plantago-aquatica		Alisma plantago-aquatica subsp. orientale	
55635			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Inula		Inula helenium			
49657			Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Smilacaceae	Smilax		Smilax china			
267557			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Cuscuta	Cuscuta subgen. Grammica	Cuscuta chinensis			
46417			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Tetrapanax		Tetrapanax papyrifer			
161756			Viridiplantae	Streptophyta	Magnoliopsida	Brassicales	Brassicaceae	Isatis		Isatis tinctoria			
300888			Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Patrinia		Patrinia scabiosifolia			
137693			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Polygonum		Polygonum aviculare			
170727			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Taraxacum		Taraxacum platycarpum			
644748			Viridiplantae	Streptophyta	Magnoliopsida	Poales	Typhaceae	Typha		Typha orientalis			
49511			Viridiplantae	Streptophyta	Magnoliopsida	Piperales	Piperaceae	Piper		Piper longum			
1577077			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Papaveraceae	Corydalis		Corydalis turtschaninovii			
65409			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria		Scutellaria baicalensis			
158324			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Astragalus		Astragalus propinquus			
155295			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Lindera		Lindera obtusiloba			
68554			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Phellodendron		Phellodendron amurense			
261423			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Polygonatum		Polygonatum sibiricum			
28511			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Pogostemon		Pogostemon cablin			
29588			Viridiplantae	Streptophyta	Polypodiopsida	Cyatheales	Cibotiaceae	Cibotium		Cibotium barometz			
213255			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia		Lysimachia christinae			
117798			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asphodelaceae	Aloe		Aloe ferox			
33152			Viridiplantae	Streptophyta	Gnetopsida	Ephedrales	Ephedraceae	Ephedra		Ephedra sinica			
36622			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Pseudocydonia		Pseudocydonia sinensis			
324593			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Dolomiaea		Dolomiaea costus			
714442	rosids incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Vitales	Vitaceae	Ampelopsis		Ampelopsis japonica			
79002			Viridiplantae	Streptophyta	Magnoliopsida	Liliales	Liliaceae	Lilium		Lilium lancifolium			
64475			Viridiplantae	Streptophyta	Magnoliopsida	Dioscoreales	Dioscoreaceae	Dioscorea		Dioscorea tokoro			
103999			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Codonopsis		Codonopsis lanceolata			
179860			Viridiplantae	Streptophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Nardostachys		Nardostachys jatamansi			
136217			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Curcuma		Curcuma longa			
199623			Viridiplantae	Streptophyta	Magnoliopsida	Zingiberales	Zingiberaceae	Alpinia		Alpinia officinarum			
118778			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Tussilago		Tussilago farfara			
97234			Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Dryopteris		Dryopteris crassirhizoma			
516546			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium		Cirsium japonicum			
46147			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Portulacaceae	Portulaca		Portulaca oleracea			
32224			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Eriobotrya		Eriobotrya japonica			
187374			Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Pyrrosia		Pyrrosia lingua			
55184			Viridiplantae	Streptophyta	Magnoliopsida	Acorales	Acoraceae	Acorus		Acorus gramineus			
74656			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Agrimonia		Agrimonia pilosa			
483143			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Biancaea		Biancaea sappan			
64034			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Actaea		Actaea heracleifolia			
213265			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia		Lysimachia foenum-graecum			
318982			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Burseraceae	Commiphora		Commiphora myrrha			
545644			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Lindera		Lindera aggregata			
50765			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana		Gentiana macrophylla			
1603722			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Erycibe		Erycibe obtusifolia			
872542			Viridiplantae	Streptophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Aglaomorpha		Aglaomorpha fortunei			
85363			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aconitum		Aconitum carmichaelii			
4392			Viridiplantae	Streptophyta	Magnoliopsida	Garryales	Eucommiaceae	Eucommia		Eucommia ulmoides			
82207			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Asparagaceae	Polygonatum		Polygonatum odoratum			
158541			Viridiplantae	Streptophyta	Magnoliopsida	Piperales	Aristolochiaceae	Aristolochia		Aristolochia debilis			
28545			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Loganiaceae	Strychnos		Strychnos nux-vomica			
86864			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Codonopsis		Codonopsis pilosula			
548853			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Vitex		Vitex trifolia		Vitex trifolia subsp. litoralis	
3625			Viridiplantae	Streptophyta	Magnoliopsida	Ericales	Actinidiaceae	Actinidia		Actinidia chinensis			
714454			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Buddleja		Buddleja officinalis			
294733			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha		Mentha canadensis			
2516544			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Scaphium		Scaphium affine			
396367			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Scutellaria		Scutellaria barbata			
157443			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Vincetoxicum		Vincetoxicum atratum			
35883			Viridiplantae	Streptophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea		Ipomoea nil			
2547412			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Atractylodes		Atractylodes japonica			
228709			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Cynanchum		Cynanchum wilfordii			
321593	Rosoideae incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rubus		Rubus coreanus			
29656			Viridiplantae	Streptophyta	Magnoliopsida	Alismatales	Araceae	Spirodela		Spirodela polyrhiza			
58944			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Iridaceae	Iris		Iris domestica			
3670			Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Luffa		Luffa aegyptiaca			
49576			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Torilis		Torilis japonica			
346985			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Senna		Senna obtusifolia			
128608			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Cinnamomum		Cinnamomum verum			
110318			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Conioselinum		Conioselinum tenuissimum			
4683			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Amaryllidaceae	Allium		Allium tuberosum			
29729			Viridiplantae	Streptophyta	Magnoliopsida	Malvales	Malvaceae	Gossypium		Gossypium arboreum			
3674			Viridiplantae	Streptophyta	Magnoliopsida	Cucurbitales	Cucurbitaceae	Momordica		Momordica cochinchinensis			
298346			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Dictamnus		Dictamnus albus			
1037790			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Loganiaceae	Strychnos		Strychnos ignatii			
227903			Viridiplantae	Streptophyta	Magnoliopsida	Santalales	Loranthaceae	Scurrula		Scurrula parasitica			
142614			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Orchidaceae	Dendrobium		Dendrobium moniliforme			
681286			Viridiplantae	Streptophyta	Magnoliopsida	Asparagales	Hypoxidaceae	Curculigo		Curculigo orchioides			
453958			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Inula		Inula japonica			
77912			Viridiplantae	Streptophyta	Pinopsida	Pinales	Pinaceae	Pinus	Pinus subgen. Pinus	Pinus densiflora			
46367			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Bupleurum		Bupleurum falcatum			
85856			Viridiplantae	Streptophyta	Magnoliopsida	Magnoliales	Magnoliaceae	Magnolia		Magnolia denudata			
16752			Viridiplantae	Streptophyta	Magnoliopsida	Piperales	Saururaceae	Houttuynia		Houttuynia cordata			
458695			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Ligustrum		Ligustrum lucidum			
126418			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Oleaceae	Forsythia		Forsythia suspensa			
105886			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Eleutherococcus		Eleutherococcus sessiliflorus			
354523			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Tetradium		Tetradium ruticarpum			
63351			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Berberidaceae	Epimedium		Epimedium koreanum			
82096			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Araliaceae	Eleutherococcus		Eleutherococcus senticosus			
203717			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Saposhnikovia		Saposhnikovia divaricata			
714503			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Sophora		Sophora tonkinensis			
119260			Viridiplantae	Streptophyta	Magnoliopsida	Laurales	Lauraceae	Cinnamomum		Cinnamomum aromaticum			
74613			Viridiplantae	Streptophyta	Magnoliopsida	Fabales	Fabaceae	Glycyrrhiza		Glycyrrhiza uralensis			
85712			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Angelica		Angelica gigas			
2039306			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Asteraceae	Cirsium		Cirsium japonicum	Cirsium japonicum var. maackii		
45171			Viridiplantae	Streptophyta	Magnoliopsida	Saxifragales	Paeoniaceae	Paeonia		Paeonia suffruticosa			
13331			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Lardizabalaceae	Akebia		Akebia quinata			
152363			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Menispermaceae	Sinomenium		Sinomenium acutum			
265775			Viridiplantae	Streptophyta	Magnoliopsida	Asterales	Campanulaceae	Adenophora		Adenophora triphylla	Adenophora triphylla var. japonica		
354530			Viridiplantae	Streptophyta	Magnoliopsida	Sapindales	Rutaceae	Zanthoxylum		Zanthoxylum schinifolium			
174651			Viridiplantae	Streptophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex		Rumex japonicus			
516071			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Lamiaceae	Glechoma		Glechoma longituba			
74647	Rosoideae incertae sedis		Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Rosaceae	Rosa		Rosa multiflora			
1043716			Viridiplantae	Streptophyta	Magnoliopsida	Rosales	Ulmaceae	Ulmus		Ulmus macrocarpa			
34254			Viridiplantae	Streptophyta	Magnoliopsida	Boraginales	Boraginaceae	Lithospermum		Lithospermum erythrorhizon			
1531356			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Rubiaceae	Rubia		Rubia argyi			
239685			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Aconitum		Aconitum kusnezoffii			
124778			Viridiplantae	Streptophyta	Magnoliopsida	Austrobaileyales	Schisandraceae	Illicium		Illicium verum			
48119			Viridiplantae	Streptophyta	Magnoliopsida	Apiales	Apiaceae	Glehnia		Glehnia littoralis			
3442			Viridiplantae	Streptophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Coptis		Coptis japonica			
681418			Viridiplantae	Streptophyta	Magnoliopsida	Malpighiales	Salicaceae	Casearia		Casearia arborea			
4058			Viridiplantae	Streptophyta	Magnoliopsida	Gentianales	Apocynaceae	Catharanthus		Catharanthus roseus			
2652659			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Eremophila		Eremophila weldii			
572236			Viridiplantae	Streptophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Eremophila		Eremophila glabra			
